100 1.3e-05
200 2.5e-05
300 4e-05
400 5.5e-05
500 7.6e-05
600 0.000117
700 6.9e-05
800 0.000133
900 0.000136
1000 0.000153
1100 0.000254
1200 0.000187
1300 0.000306
1400 0.000331
1500 0.000361
1600 0.000387
1700 0.00038
1800 0.000409
1900 0.000314
2000 0.00033
2100 0.000523
2200 0.00055
2300 0.000392
2400 0.000602
2500 0.000589
2600 0.000661
2700 0.000491
2800 0.000478
2900 0.000504
3000 0.000519
3100 0.000363
3200 0.00037
3300 0.000773
3400 0.000903
3500 0.000625
3600 0.000634
3700 0.000672
3800 0.000779
3900 0.001034
4000 0.000721
4100 0.000726
4200 0.000745
4300 0.000768
4400 0.000785
4500 0.001215
4600 0.001124
4700 0.00096
4800 0.000864
4900 0.001323
5000 0.001392
5100 0.000929
5200 0.001405
5300 0.000968
5400 0.000988
5500 0.001006
5600 0.001559
5700 0.00113
5800 0.001075
5900 0.001092
6000 0.000753
6100 0.00153
6200 0.001239
6300 0.001296
6400 0.001207
6500 0.001336
6600 0.001357
6700 0.001274
6800 0.000853
6900 0.001289
7000 0.001976
7100 0.001332
7200 0.001356
7300 0.00092
7400 0.000958
7500 0.001427
7600 0.001784
7700 0.001966
7800 0.002119
7900 0.001075
8000 0.00276
8100 0.001048
8200 0.001661
8300 0.001534
8400 0.001618
8500 0.001638
8600 0.00209
8700 0.001695
8800 0.001695
8900 0.002359
9000 0.002209
9100 0.001834
9200 0.002257
9300 0.002296
9400 0.001976
9500 0.002455
9600 0.001859
9700 0.001872
9800 0.002716
9900 0.001927
10000 0.002051
10100 0.00197
10200 0.002131
10300 0.002104
10400 0.003047
10500 0.002088
10600 0.003198
10700 0.002212
10800 0.001418
10900 0.002155
11000 0.002311
11100 0.001739
11200 0.002237
11300 0.00164
11400 0.003364
11500 0.002893
11600 0.003449
11700 0.002345
11800 0.002901
11900 0.00234
12000 0.003185
12100 0.00256
12200 0.002426
12300 0.002441
12400 0.002514
12500 0.003392
12600 0.001717
12700 0.001674
12800 0.003821
12900 0.002755
13000 0.003429
13100 0.003947
13200 0.002629
13300 0.004059
13400 0.001782
13500 0.003946
13600 0.002723
13700 0.002744
13800 0.002767
13900 0.002794
14000 0.003748
14100 0.001892
14200 0.002844
14300 0.003381
14400 0.002935
14500 0.001972
14600 0.001985
14700 0.002004
14800 0.002559
14900 0.004399
15000 0.003676
15100 0.003879
15200 0.004708
15300 0.004086
15400 0.002078
15500 0.003722
15600 0.003159
15700 0.003745
15800 0.00414
15900 0.003233
16000 0.00363
16100 0.003225
16200 0.004443
16300 0.002215
16400 0.005173
16500 0.00342
16600 0.003388
16700 0.004301
16800 0.003425
16900 0.004897
17000 0.002438
17100 0.003766
17200 0.002874
17300 0.005147
17400 0.003614
17500 0.004024
17600 0.004745
17700 0.004116
17800 0.004538
17900 0.005581
18000 0.003807
18100 0.004259
18200 0.00572
18300 0.005585
18400 0.003795
18500 0.002573
18600 0.003841
18700 0.003962
18800 0.003995
18900 0.004676
19000 0.004184
19100 0.002627
19200 0.00611
19300 0.005895
19400 0.00432
19500 0.004219
19600 0.004234
19700 0.004087
19800 0.005278
19900 0.003033
20000 0.005136
20100 0.005622
20200 0.00436
20300 0.005455
20400 0.005569
20500 0.004983
20600 0.007591
20700 0.002888
20800 0.005967
20900 0.006227
21000 0.005204
21100 0.002935
21200 0.005184
21300 0.004704
21400 0.005758
21500 0.006328
21600 0.004511
21700 0.004647
21800 0.003044
21900 0.004751
22000 0.004614
22100 0.003103
22200 0.005573
22300 0.00607
22400 0.004717
22500 0.006015
22600 0.004789
22700 0.003729
22800 0.00625
22900 0.005155
23000 0.006486
23100 0.00424
23200 0.006928
23300 0.006745
23400 0.004925
23500 0.007681
23600 0.006749
23700 0.00515
23800 0.007589
23900 0.005107
24000 0.003465
24100 0.007546
24200 0.005148
24300 0.00574
24400 0.007895
24500 0.003475
24600 0.00607
24700 0.005403
24800 0.006649
24900 0.003523
25000 0.005385
25100 0.006468
25200 0.005361
25300 0.003725
25400 0.00594
25500 0.007098
25600 0.007241
25700 0.007396
25800 0.007154
25900 0.007439
26000 0.007767
26100 0.003814
26200 0.005936
26300 0.005853
26400 0.007113
26500 0.005701
26600 0.006985
26700 0.005701
26800 0.006677
26900 0.008267
27000 0.005789
27100 0.006103
27200 0.008784
27300 0.008461
27400 0.007136
27500 0.00774
27600 0.005867
27700 0.00767
27800 0.006357
27900 0.007405
28000 0.006668
28100 0.006132
28200 0.007731
28300 0.00648
28400 0.006612
28500 0.00615
28600 0.007337
28700 0.00754
